frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
13	9	0	1.64585	1.5115	0.611423	-0.224362	-0.253313	-0.322344	-1.11651
13	10	0	1.71287	1.62284	0.445423	-0.319233	-0.693717	-0.486957	-1.28767
13	11	0	1.56055	1.30433	0.780538	-0.353284	0.132648	-0.116075	-0.622437
13	124	0	7.57819	6.61899	-3.13969	-1.93913	-3.05597	0.268409	0.840318
13	203	0	7.25737	6.4665	-2.64686	-1.96164	3.09789	0.211807	1.03649
13	15	0	1.49685	1.29112	0.542348	-0.528633	0.0397623	-0.571618	-0.167259
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
14	129	0	3.75946	3.72706	-0.0339976	0.491361	-3.03626	0.0155245	-1.38849
14	123	0	3.83991	3.46411	1.65085	0.139816	1.37689	-0.0115509	1.69105
14	8	0	1.68928	1.46261	0.818867	-0.209483	0.124815	-0.114324	-1.04191
14	9	0	1.64739	1.51277	0.612388	-0.224463	-0.253326	-0.321556	-1.11648
14	10	0	1.7106	1.62059	0.445291	-0.318715	-0.693883	-0.487121	-1.28881
14	11	0	1.56029	1.30396	0.780738	-0.353021	0.133422	-0.115145	-0.623808
14	124	0	7.523	6.5708	-3.11682	-1.92499	-3.07026	0.265115	0.857898
14	203	0	7.28493	6.49108	-2.65687	-1.96906	3.1044	0.214721	1.0311
14	15	0	1.4968	1.29098	0.542774	-0.528367	0.0391651	-0.571133	-0.166519
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
15	129	0	3.75936	3.72696	-0.0339928	0.491349	-3.03635	0.0158852	-1.38849
15	123	0	3.82172	3.4477	1.64307	0.138837	1.37492	-0.00583711	1.69261
15	8	0	1.69021	1.46327	0.81961	-0.209487	0.125122	-0.114853	-1.04188
15	9	0	1.64611	1.5115	0.612234	-0.224142	-0.253922	-0.322909	-1.118
15	10	0	1.71282	1.6226	0.446284	-0.318965	-0.692249	-0.485787	-1.28784
15	11	0	1.56049	1.30398	0.781183	-0.352873	0.134249	-0.115957	-0.623969
15	124	0	7.56439	6.60695	-3.13397	-1.9356	-3.05911	0.267703	0.845667
15	203	0	7.31107	6.51436	-2.66642	-1.97614	3.10285	0.204668	1.02754
15	15	0	1.49814	1.29206	0.543644	-0.528632	0.0414985	-0.564372	-0.169879
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
16	129	0	3.75842	3.72603	-0.0339737	0.491223	-3.03582	0.0182754	-1.38858
16	123	0	3.82148	3.44749	1.64295	0.138839	1.37537	-0.00514341	1.69302
16	8	0	1.69022	1.46308	0.81998	-0.20942	0.125924	-0.113757	-1.04221
16	9	0	1.64637	1.51155	0.612807	-0.224057	-0.251955	-0.321177	-1.11705
16	10	0	1.71393	1.62356	0.44698	-0.319082	-0.69188	-0.48533	-1.28719
16	11	0	1.56073	1.30402	0.781638	-0.352794	0.133952	-0.115379	-0.624943
16	124	0	7.54249	6.58784	-3.12486	-1.92998	-3.06352	0.267572	0.852052
16	203	0	7.2855	6.49159	-2.65708	-1.96921	3.10298	0.212242	1.03168
