frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
13	8	0	1.92675	1.894	0.351909	-0.0357925	-0.292583	0.39782	-1.00954
13	9	0	1.84812	1.83557	0.16939	-0.132349	-0.651424	0.145254	-0.908444
13	11	0	1.80476	1.74042	0.448615	-0.16387	-0.285833	0.399208	-0.585834
13	10	0	1.85862	1.83542	0.0248551	-0.291667	-0.991453	-0.128429	-0.905865
13	13	0	1.94967	1.79106	0.707733	-0.304031	-0.168922	0.821738	-0.241412
13	14	0	1.78179	1.66458	0.532504	-0.346957	-0.283364	0.412085	-0.157402
13	15	0	1.71937	1.63466	0.334636	-0.414907	-0.352216	-0.0315839	-0.167701
13	17	0	1.87052	1.68574	0.589736	-0.556169	-0.287664	0.411223	0.270377
13	22	0	1.91795	1.75826	0.185135	-0.743504	0.24601	-0.266355	0.689657
13	20	0	2.03804	1.79412	0.608144	-0.751618	-0.299541	0.399729	0.716744
13	21	0	1.94791	1.74144	0.398409	-0.776536	-0.0168747	0.061455	0.657307
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
14	129	0	3.7448	3.66451	-0.488632	0.596798	-3.06206	-0.124151	-1.40516
14	123	0	3.85203	3.64567	1.21036	0.286834	1.34073	0.0626549	1.55986
14	7	0	2.02186	1.95123	0.529409	-0.0184877	0.164781	0.561616	-1.23928
14	8	0	1.92761	1.89491	0.351673	-0.0362035	-0.29349	0.399717	-1.00831
14	9	0	1.84886	1.83628	0.169293	-0.132919	-0.651523	0.145837	-0.907315
14	11	0	1.80606	1.74167	0.448775	-0.16442	-0.286248	0.400464	-0.584714
14	10	0	1.85945	1.83617	0.0247123	-0.29226	-0.991432	-0.129318	-0.904021
14	14	0	1.78182	1.66457	0.532414	-0.347282	-0.284762	0.412728	-0.155133
14	15	0	1.7197	1.63486	0.334704	-0.415419	-0.352146	-0.0288068	-0.165722
14	17	0	1.86919	1.68451	0.589211	-0.555986	-0.289914	0.411797	0.27285
14	22	0	1.9181	1.75825	0.185115	-0.743912	0.245053	-0.268251	0.689619
14	20	0	2.0353	1.79171	0.607194	-0.75071	-0.298791	0.402488	0.717233
14	21	0	1.94868	1.74208	0.398517	-0.776994	-0.016485	0.062656	0.657762
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
15	129	0	3.74403	3.66372	-0.488596	0.596777	-3.06029	-0.122392	-1.40505
15	123	0	3.85259	3.6462	1.21053	0.286897	1.34031	0.0633026	1.55986
15	7	0	2.06054	1.98865	0.539187	-0.0192621	0.153834	0.577227	-1.22811
15	8	0	1.925	1.89235	0.351097	-0.0368354	-0.293365	0.398937	-1.00857
15	9	0	1.8472	1.83458	0.16909	-0.133651	-0.652555	0.145211	-0.905167
15	11	0	1.80592	1.74143	0.448825	-0.165234	-0.287734	0.400491	-0.580986
15	10	0	1.85883	1.83542	0.0246299	-0.29302	-0.991183	-0.130451	-0.902714
15	13	0	1.95358	1.7948	0.708508	-0.305209	-0.189362	0.827359	-0.212858
15	14	0	1.78329	1.66576	0.532879	-0.348422	-0.28551	0.412346	-0.153755
15	15	0	1.72006	1.63492	0.334929	-0.416479	-0.352272	-0.0271263	-0.166737
