frameId	detectionId	distance	projX	projY	projZ
14208	300	4.404291475940956	4.277809066389097	-0.9423066852230636	-0.4584660375091334
14209	300	4.399542687703697	4.272172214175152	-0.9449238252412206	-0.4600428217550528
14210	300	4.403034829489915	4.274658947408255	-0.9489585959981832	-0.4620434786088829
14211	300	4.40905684762622	4.279610643938364	-0.9534951634882594	-0.4642865441660086
14212	300	4.407627846104375	4.277243518779933	-0.9567685006659176	-0.4657951770287407
14213	300	4.399605557914997	4.268230341088087	-0.9595826180014242	-0.4668404651282282
14214	300	4.406157641061264	4.273639597094056	-0.9643320190540128	-0.4693543534042399
14215	300	4.404947988140479	4.271545123447833	-0.9676055145405908	-0.4703281883988203
14216	300	4.408679015543268	4.2745975706230865	-0.9710073528112124	-0.470543294608823
14217	300	4.416947320438001	4.282488721079295	-0.9741959118692041	-0.4697406844743067
14218	300	4.438600140474962	4.303707672195734	-0.9792993529268909	-0.4693018822303043
14219	300	4.45053946442092	4.315689899555128	-0.9817599410048092	-0.4671933577055032
14220	300	4.463240559777692	4.3286918572418305	-0.9835557109510424	-0.4642857557028314
14221	300	4.469576014221251	4.335703342263203	-0.9835420934132564	-0.4598165126154961
14222	300	4.476686574867245	4.343601046336035	-0.9834404026652868	-0.4546400931183538
14223	300	4.502585632344334	4.370100455880468	-0.9859334765791792	-0.4510372067440237
14224	300	4.5281347572945165	4.396461264244059	-0.9877444875650416	-0.4466470189143383
14225	300	4.5396175064892095	4.409439917217797	-0.9858129354891096	-0.43947648161416336
14226	300	4.562789778314945	4.433961402367109	-0.9857337178974236	-0.4328578066919697
14227	300	4.587236997918628	4.459798474373764	-0.9856208273952092	-0.4260192808450598
14228	300	4.610739333619497	4.48479638941399	-0.9850134254822152	-0.4186491367541522
14229	300	4.630749253738497	4.506267378929056	-0.984118018183787	-0.4109801538827541
14230	300	4.654147167131645	4.5312282592016055	-0.9832035359412424	-0.4029480403786068
14231	300	4.682397966041318	4.56084797188155	-0.9833990085264598	-0.3955286080689921
14232	300	4.714349053482682	4.5941415245837085	-0.9839949513216756	-0.3882068854904435
14233	300	4.73846535991494	4.619599281220969	-0.9836018164783918	-0.38063619727626175
14234	300	4.763954269179768	4.646309657556262	-0.9838231271441882	-0.3730400775141626
14235	300	4.798368665425375	4.681870263115287	-0.9853210912002016	-0.3654791867246838
14236	300	4.835124808789741	4.719748095618164	-0.9872707839711076	-0.3573600839486977
14237	300	4.845583413032896	4.7316184149994935	-0.985322653937592	-0.3472823852926991
14238	300	4.868633890061568	4.755662649326335	-0.9862154386366622	-0.33859685446437576
14239	300	4.90173326011847	4.789401176096487	-0.9895967378494416	-0.3306412318434802
14240	300	4.944916063313762	4.832879272001469	-0.9953342618860134	-0.3237012860537384
14241	300	4.946983932099127	4.835879283974902	-0.9941488283455028	-0.313989939916252
14242	300	4.977607270502982	4.866667972928727	-0.9990343218092242	-0.3066714927754398
